nvalues2,tauhats2,sehats2,lb2,ub2
100,2.2560832707762657,0.16817634118947553,1.9264576420448938,2.5857088995076376
102,1.9942113796600793,0.17348942960265581,1.6541720976388739,2.334250661681285
104,1.9623469460371012,0.19075580982992765,1.588465558770443,2.3362283333037595
106,1.797625785133004,0.15849688085079278,1.48697189866545,2.108279671600558
108,1.8158096666285033,0.2077903090110178,1.4085406609669084,2.2230786722900984
110,2.0380371756432467,0.19129323292777028,1.663102439104817,2.4129719121816766
112,2.1638759666590808,0.21602489448316148,1.7404671734720842,2.587284759846077
114,1.8923236254617022,0.1646048134768218,1.5696981910471315,2.2149490598762727
116,2.0908113894541067,0.1670340358382976,1.7634246792110435,2.41819809969717
118,1.8902339870339144,0.15296102941061063,1.5904303693891175,2.1900376046787113
120,1.7745953796696101,0.18691688012765895,1.4082382946193985,2.1409524647198217
122,2.100599681392196,0.18025487621233932,1.7473001240160109,2.453899238768381
124,2.1039530114024494,0.13983405709910673,1.8298782594882002,2.3780277633166986
126,1.926166794190597,0.1839475787154982,1.5656295399082207,2.2867040484729735
128,2.0306137404359923,0.14554332506900503,1.7453488233007426,2.315878657571242
130,2.0347749170563088,0.1801154483073036,1.6817486383739937,2.387801195738624
132,2.1116435338958315,0.13778085302821616,1.8415930619605279,2.381694005831135
134,1.9795937794845324,0.17119956424256122,1.6440426335691125,2.3151449253999523
136,1.9816108290329133,0.16314769748340527,1.661841341965439,2.3013803161003876
138,1.9956812486200517,0.16256716064897087,1.6770496137480688,2.3143128834920343
140,1.8771745099455153,0.14641533880334176,1.5902004458909653,2.164148574000065
142,2.002427599954464,0.12387260204845449,1.7596372999394931,2.2452178999694348
144,1.5861765053347625,0.17214802127152987,1.248766383642564,1.923586627026961
146,2.118777178665052,0.1407118529689093,1.84298194684599,2.3945724104841144
148,1.966479228513613,0.12617915336278102,1.7191680879225621,2.2137903691046636
150,1.7953198679464677,0.1466118858232286,1.5079605717329396,2.0826791641599955
152,2.0108072551482667,0.12581591456900051,1.7642080625930256,2.2574064477035076
154,1.8847871780733634,0.13528888206523593,1.619620969225501,2.1499533869212257
156,1.8556724891260066,0.11597862635067148,1.6283543814786905,2.082990596773323
158,2.134274101881921,0.1469935950550602,1.846166655574003,2.422381548189839
160,2.155951833918767,0.13878909165685768,1.8839252142713259,2.427978453566208
162,2.0362077943296164,0.15071345979438047,1.7408094131326308,2.331606175526602
164,2.0313422917871,0.11842491210291041,1.7992294640653954,2.263455119508804
166,2.13978364284894,0.12219447384541518,1.9002824741119262,2.3792848115859537
168,2.0811149599598764,0.12496537515462414,1.836182824656813,2.3260470952629397
170,2.068151062602152,0.11399528862135984,1.8447202969042868,2.2915818283000173
172,1.9798970302974084,0.12561673530663087,1.733688229096412,2.226105831498405
174,2.039054260996785,0.14339768012733836,1.757994807947202,2.3201137140463683
176,1.9424751500680002,0.11499722288870197,1.7170805932061444,2.167869706929856
178,2.089049394604573,0.13287280889106975,1.8286186891780765,2.34948010003107
180,1.9467928558621708,0.13017053109087656,1.6916586149240527,2.2019270968002886
182,1.9862533429744378,0.12155248390760887,1.7480104745155245,2.224496211433351
184,2.123208374410911,0.11948767045878796,1.8890125403116866,2.3574042085101357
186,1.8787204543760163,0.11343816221863197,1.6563816564274976,2.101059252324535
188,1.8583108103885806,0.10750579858957636,1.647599445153011,2.0690221756241503
190,1.7639815456288206,0.1185521021553736,1.5316194254042883,1.9963436658533529
192,2.1267259953456783,0.11983485555732556,1.8918496784533203,2.3616023122380363
194,1.937090068650443,0.10531790869574821,1.7306669676067765,2.1435131696941094
196,1.954480385259691,0.09310862467029266,1.7719874809059175,2.1369732896134646
198,2.0710497378568196,0.11356258319788103,1.8484670747889727,2.2936324009246665
200,1.8701947146091413,0.1116634544229192,1.6513343439402197,2.089055085278063
202,2.123418349552818,0.12758467980483357,1.873352377135344,2.3734843219702917
204,1.9725568046186677,0.11832156030377242,1.7406465464232737,2.2044670628140617
206,2.0612698530288895,0.1260023265340853,1.8143052930220824,2.308234413035697
208,2.055708185429017,0.10372106019716952,1.8524149074425649,2.259001463415469
210,2.233509103109985,0.11826539566819165,2.0017089276003297,2.4653092786196407
212,1.9022193201568491,0.10871179315669978,1.6891442055697174,2.115294434743981
214,1.984220972448293,0.10265647383593046,1.7830142837298695,2.1854276611667167
216,1.9894002080143163,0.1025235092556964,1.7884541298731513,2.1903462861554814
218,2.242251734047013,0.09421257429027784,2.0575950884380685,2.4269083796559574
220,2.1244015181325473,0.0964703744518175,1.935319584206985,2.31348345205811
222,1.9361498680945077,0.1157093807438583,1.7093594818365454,2.16294025435247
224,2.218314891059922,0.10045118240603296,2.0214305735440976,2.4151992085757468
226,1.9922622751480863,0.11004607507006806,1.776571968010753,2.2079525822854196
228,2.0979372734757824,0.09530956855177516,1.911130519114303,2.2847440278372617
230,2.0145488795472777,0.10703136317551389,1.8047674077232705,2.224330351371285
232,2.0328603648532244,0.10621331498231078,1.8246822674878953,2.2410384622185537
234,1.9944815894364307,0.11567458977738887,1.7677593934727485,2.221203785400113
236,1.9711005601295764,0.10601341662016023,1.7633142635540624,2.1788868567050903
238,1.9733978466889803,0.10294500930112378,1.7716256284587777,2.175170064919183
240,1.888762755870184,0.10064097225826792,1.691506450243979,2.086019061496389
242,1.9553142627075095,0.11624815968485709,1.7274678697251895,2.1831606556898295
244,2.0086780723499356,0.09818437335936098,1.8162367005655882,2.201119444134283
246,2.1041913897099684,0.10811012896746094,1.892295536933745,2.316087242486192
248,1.995262465291746,0.10313411455386606,1.7931196007661685,2.1974053298173235
250,1.9015332147142407,0.09660427053914701,1.7121888444575126,2.090877584970969
252,2.0074670037220725,0.09413156964486401,1.8229691272181392,2.191964880226006
254,1.86791920418894,0.11213703553975025,1.6481306145310297,2.0877077938468505
256,1.9822045874143601,0.0869450670329417,1.8117922560297943,2.152616918798926
258,1.986284712769903,0.09419204850851912,1.8016682976932055,2.1709011278466006
260,2.06312141754791,0.08760940469260292,1.891406984350408,2.2348358507454114
262,1.9918567447042435,0.09250104382294894,1.8105546988112635,2.173158790597223
264,1.8887587956117817,0.09291331707214068,1.706648694150386,2.0708688970731775
266,1.9790947514558956,0.10067474220780868,1.7817722567285905,2.1764172461832008
268,2.0460097545961027,0.08855736540007306,1.8724373184119596,2.2195821907802458
270,1.9972056911765543,0.08791357410262476,1.8248950859354098,2.169516296417699
272,2.001777694703505,0.08935108668372123,1.8266495648034116,2.176905824603599
274,2.0118528302241856,0.10952405805134234,1.7971856764435545,2.2265199840048164
276,2.0326112610118834,0.09416005901420767,1.8480575453440364,2.2171649766797303
278,2.0137633058467976,0.09340425748835338,1.830690961169625,2.1968356505239703
280,1.870920382616557,0.08453929596087818,1.7052233625332358,2.0366174026998785
282,1.9253534017035383,0.08500096945965517,1.7587515015626143,2.0919553018444623
284,1.9451565237598114,0.09648266212529176,1.7560505059942395,2.1342625415253833
286,1.9029524930697121,0.08867260318502417,1.7291541908270647,2.0767507953123596
288,1.9552011692371698,0.08501438180207502,1.7885729809051027,2.121829357569237
290,1.9682642279533429,0.0866767153343727,1.7983778658979723,2.1381505900087134
292,2.0868418287757073,0.08915056312126991,1.9121067250580184,2.2615769324933965
294,1.935383051426978,0.0990881886618413,1.7411702016497692,2.129595901204187
296,2.0387355827801708,0.09285682805470337,1.8567361997929521,2.2207349657673894
298,1.8905095558771983,0.0925493859059126,1.7091127595016096,2.071906352252787
300,2.042554354077513,0.08896529879919159,1.8681823684310976,2.2169263397239285
302,1.9575767933969876,0.08722896702227018,1.7866080180333381,2.128545568760637
304,2.16569412900418,0.0893151383415009,1.9906364578548383,2.3407518001535217
306,1.98807008151352,0.09283313523178277,1.8061171364592257,2.170023026567814
308,2.0513877724339817,0.07994715640681362,1.894691345876627,2.2080841989913362
310,1.901225630751771,0.09476365305860752,1.7154888707569003,2.086962390746642
312,1.790501309642309,0.08887374441466014,1.6163087705895751,1.964693848695043
314,1.8799435283922423,0.08582042170296526,1.7117355018544305,2.048151554930054
316,2.0036508127242376,0.08586577609859454,1.8353538915709924,2.171947733877483
318,2.057930091183003,0.09172396351626289,1.8781511226911278,2.2377090596748785
320,2.059509170944189,0.09284074566092258,1.8775413094487805,2.241477032439597
322,2.0944162788644096,0.0827172412052296,1.9322904861021597,2.2565420716266598
324,2.064345809753321,0.08284493319483408,1.9019697406914464,2.226721878815196
