nvalues5,tauhats5,sehats5,lb5,ub5
100,6.557824825206588,1.101404906309175,4.3990712088406045,8.71657844157257
102,6.067901126031062,1.209337970142091,3.6975987045525636,8.438203547509561
104,8.085854596306092,1.2195496702034245,5.695537242707379,10.476171949904804
106,7.781940315548066,0.9956809314532087,5.830405689899777,9.733474941196356
108,6.46303588271139,0.8237664691325941,4.848453603211506,8.077618162211275
110,7.871547480596968,0.9866420956413294,5.937728973139962,9.805365988053973
112,7.54018911871529,1.1134842058782026,5.357760075194013,9.722618162236568
114,5.59541672331601,0.9690281530756241,3.696121543287787,7.494711903344233
116,6.589172161134432,1.187521694602405,4.261629639713718,8.916714682555146
118,5.833759998696735,1.1529512528303476,3.5739755431492535,8.093544454244217
120,6.070328040366425,1.027700947517388,4.056034183232344,8.084621897500504
122,8.458914542525577,1.1026401631175775,6.2977398228151245,10.620089262236029
124,6.862532247490822,0.7999139711004234,5.2947008641339925,8.430363630847651
126,6.047914411702532,0.8956058919735881,4.2925268634343,7.8033019599707645
128,5.431503821589715,1.0080828270939208,3.45566148048563,7.407346162693799
130,6.1283071676154846,0.764054116018184,4.6307611002198446,7.6258532350111246
132,6.083352270319811,0.9772140222718441,4.1680127866669965,7.998691753972625
134,7.01302842599984,0.9614207333823228,5.128643788570487,8.897413063429193
136,7.836640374264313,0.822692923899515,6.224162243421263,9.449118505107363
138,7.408454191296262,0.8521073808775986,5.738323724776169,9.078584657816355
140,7.581748597171256,0.8664426752830646,5.883520953616449,9.279976240726063
142,6.4831906775635915,0.8165968718148789,4.8826608088064285,8.083720546320754
144,7.060120439442896,0.8662848792345382,5.362202076143201,8.75803880274259
146,7.376037233528248,0.7580202858898177,5.890317473184205,8.86175699387229
148,7.309703479058073,0.7825074236756953,5.77598892865371,8.843418029462436
150,6.701663223935374,0.8312560149121934,5.0724014347074755,8.330925013163274
152,7.668908436133577,0.7743770378872017,6.151129441874662,9.186687430392492
154,6.6651677900537845,0.7163881006522251,5.261047112775423,8.069288467332147
156,7.162806388909294,0.8064029436897941,5.582256619277297,8.74335615854129
158,7.062306057996398,0.8545784780147968,5.387332241087397,8.7372798749054
160,7.822046939868607,0.6251949093089985,6.59666491762297,9.047428962114244
162,7.442420417459873,0.7321645904348831,6.007377820207502,8.877463014712244
164,7.898494174958202,0.7733393285227984,6.382749091053517,9.414239258862887
166,6.340718541651217,0.6521689176005785,5.062467463154084,7.61896962014835
168,5.8678572711131265,0.8715107070479151,4.159696285299213,7.57601825692704
170,6.6048354470193935,0.7580807191974218,5.118997237392447,8.09067365664634
172,7.367231637655205,0.6203978121047704,6.151251925929856,8.583211349380555
174,7.169034375375528,0.6666477275280123,5.862404829420624,8.475663921330431
176,6.721368244040704,0.6867538108619287,5.375330774751324,8.067405713330084
178,6.97253565395833,0.7690230576472239,5.465250460969771,8.47982084694689
180,7.360544301409372,0.7348906162245606,5.920158693609233,8.800929909209511
182,7.692787428391265,0.7053134127591514,6.310373139383328,9.075201717399201
184,6.929622495407107,0.6889599046125073,5.5792610823665925,8.27998390844762
186,6.44754751564617,0.5972319799079964,5.2769728350264975,7.618122196265843
188,6.987168434430258,0.6132746918279145,5.785150038447545,8.18918683041297
190,6.625304301535367,0.617353937531671,5.415290583973292,7.835318019097443
192,7.17045770724067,0.6668596509394669,5.863412791399315,8.477502623082025
194,6.597656080148738,0.6763343888591673,5.27204067798477,7.923271482312706
196,6.594075209615463,0.6940442269092336,5.233748524873365,7.954401894357561
198,7.596583506729981,0.6597691388253916,6.303435994632214,8.88973101882775
200,6.928922692909753,0.6636588266517836,5.628151392672257,8.229693993147249
202,6.361261075188933,0.6243890224787291,5.137458591130624,7.585063559247242
204,7.059012690173724,0.5676030982607576,5.946510617582639,8.171514762764808
206,6.87411143444923,0.6697102085047577,5.561479425779904,8.186743443118555
208,6.8985137041537925,0.623707443746141,5.6760471144113565,8.12098029389623
210,6.794097831910194,0.5876879220064032,5.642229504777644,7.945966159042744
212,6.878414997513195,0.7381943801029917,5.431554012511331,8.325275982515059
214,7.372203638364419,0.6081638782827173,6.180202436930293,8.564204839798546
216,7.212311975578691,0.5991437292051357,6.037990266336625,8.386633684820758
218,6.6535973306314595,0.6154699829937778,5.4472761639636555,7.8599184972992635
220,7.942557059089122,0.614384552414788,6.738363336356137,9.146750781822107
